conv_id,text,intent,sector,sentiment,turns,_synthetic
syn_100566,"[customer] oi gente, preciso muito de um ar condicionado pra minha casa, ta um calor insuportavel aqui
[agent] Oi! Imagino como deve estar difícil esse calor. Para qual ambiente você precisa do ar condicionado? Quantos metros quadrados tem o cômodo?
[customer] é pro meu quarto, deve ter uns 12m2 mais ou menos
[agent] Para 12m2 um ar de 9000 BTUs vai ser ideal. Temos modelos da Midea e Electrolux em promoção. Tem preferência por alguma marca?
[customer] qual fica mais barato? preciso comprar logo pq nao to conseguindo nem dormir direito
[agent] O da Midea está saindo por 899 à vista com frete grátis e instalação inclusa. Comprando hoje mesmo conseguimos agendar a instalação para amanhã. Te interessa?
[customer] nossa sim!! como compro? aceita pix?
[agent] Aceita sim! Te mando o link agora. Assim que confirmar o pagamento, nossa equipe já entra em contato para agendar a instalação",compra,,,8,True
syn_100567,"[customer] eai, to precisando comprar umas roupas pra trabalhar, vcs vendem roupa social masculina?
[agent] E aí! Sim, temos uma linha completa de roupas sociais masculinas. Você está procurando terno completo ou peças separadas?
[customer] queria umas camisas sociais e umas calças, nada muito caro pq to começando num emprego novo agora
[agent] Entendi, vamos montar um kit bacana pra você! Temos um combo com 3 camisas + 2 calças sociais por 199. Qual seu número?
[customer] uso 42 na camisa e 40 na calça, esse combo tem essas numerações?
[agent] Tem sim! E ainda posso incluir uma gravata de brinde. Quer que eu separe nas cores básicas: branco, azul claro e uma listrada?
[customer] fechou!! onde eu compro isso?
[agent] Te mando o link agora! O frete chega em 2 dias úteis, vai dar tempo pro seu novo emprego. Parabéns pela oportunidade!",compra,,,8,True
syn_100568,"[customer] oi moça, minha mãe quer comprar um fogão novo mas ela não sabe mexer muito com internet, posso comprar pra ela?
[agent] Claro que pode! Que fofo da sua parte ajudar ela. Que tipo de fogão ela está procurando? Quantas bocas?
[customer] ela quer um de 4 bocas, nada muito fancy, só que funcione bem mesmo
[agent] Temos um Consul 4 bocas que é super confiável e fácil de usar, perfeito pra ela! Está 549 e tem acendimento automático
[customer] ela vai gostar! tem como entregar na casa dela? ela mora em outro endereço
[agent] Sim, sem problema! Na hora da compra você coloca o endereço de entrega diferente. Precisa de instalação do gás também?
[customer] acho que sim, ela mora sozinha... quanto fica a instalação?
[agent] A instalação sai por mais 50 reais, mas vale muito a pena pela segurança. Nossos técnicos são certificados. Quer que eu já inclua no pedido?
[customer] sim por favor! vou comprar agora mesmo, obrigada pela ajuda",compra,,,9,True
syn_100569,"[customer] salve, to montando meu setup gamer e preciso de um monitor bom, vcs tem?
[agent] Salve! Sim, temos vários modelos. Que tipo de games você joga? FPS, RPG? E qual seu orçamento?
[customer] jogo muito CS e Valorant, queria algo com taxa de atualização boa, tenho uns 1200 pra gastar
[agent] Perfeito! Tenho um AOC 144Hz 24"" que é ideal pra FPS, tá 1150. Tem 1ms de input lag, vai fazer diferença no seu rank!
[customer] esse aí é o que to precisando mesmo! tem como testar? se nao gostar posso trocar?
[agent] Tem garantia de 7 dias pra troca sem perguntas. E ainda temos suporte técnico especializado em gaming. Confia que é uma boa!
[customer] fechou então! vou comprar, aceita cartão?
[agent] Aceita! Até 12x sem juros. Te mando o link, e qualquer dúvida sobre configuração depois é só chamar",compra,,,8,True
syn_100570,"[customer] oii, quero dar um presente pro meu namorado, ele gosta de cozinhar, tem alguma sugestão?
[agent] Oi, que fofo! Que tipo de coisa ele gosta de cozinhar? Doces, salgados, ou é mais geral?
[customer] ele ama fazer massa, sempre ta fazendo miojo gourmet, essas coisas kkk
[agent] Que legal! Então temos um kit super bacana: um conjunto de panelas antiaderente + espátulas de silicone por 189. Ele vai amar!
[customer] nossa que preço bom! e se eu quiser incrementar o presente? tem mais alguma coisa?
[agent] Posso incluir um avental personalizado com o nome dele por mais 30 reais. Fica um presente super especial!
[customer] amei!! vou levar tudo mesmo, como faço o pedido? preciso entregar até sexta
[agent] Perfeito! Comprando até hoje 14h chega sexta certinho. Te mando o link e você coloca o nome pra personalização do avental",compra,,,8,True
syn_100571,"[customer] boa tarde, to procurando um curso online de ingles, vcs oferecem?
[agent] Boa tarde! Sim, temos cursos de inglês online com certificado. Qual seu nível atual? Básico, intermediário?
[customer] sou bem iniciante mesmo, quero aprender do zero pra conseguir um emprego melhor
[agent] Que ótimo objetivo! Nosso curso básico tem 6 meses de acesso, aulas ao vivo e material completo por 297. Vem com garantia de 30 dias
[customer] parece interessante! tem como fazer uma aula teste antes de comprar?
[agent] Claro! Temos uma aula gratuita amanhã às 19h. Mas se você se inscrever hoje, ganha 20% de desconto no curso completo
[customer] nossa que oportunidade! vou aproveitar então, como me inscrevo?
[agent] Te mando o link agora! Após a inscrição você recebe o acesso imediato à plataforma e o link da aula teste por email",compra,,,8,True
syn_100572,"[customer] ei, minha bike quebrou e to precisando de outra urgente pra ir pro trabalho, vcs vendem?
[agent] Oi! Que situação! Sim, temos bikes. Que tipo você precisa? Pra trabalho uma urbana deve ser ideal né?
[customer] isso, nada muito elaborado, só pra me locomover mesmo, qual o mais barato que vcs tem?
[agent] Temos uma Caloi urbana aro 26 por 389, bem resistente e confortável. Tem cestinha na frente também
[customer] ta no meu orçamento! ela vem montada ou tenho que montar?
[agent] Vem semi-montada, só encaixar guidão e pedais. Bem simples! E se tiver dificuldade, temos vídeo tutorial
[customer] beleza, vou comprar! vocês entregam rapido? preciso pra segunda
[agent] Comprando hoje até 16h, entregamos segunda de manhã. Te mando o link agora!",compra,,,8,True
syn_100573,"[customer] oi, to organizando uma festa junina na escola do meu filho, preciso de decoração, vcs tem?
[agent] Oi! Que legal! Sim, temos kits de decoração junina. É pra quantas pessoas mais ou menos?
[customer] vai ser umas 50 crianças + pais, então umas 100 pessoas no total
[agent] Perfeito! Temos um kit festa junina completo: bandeirinhas, balões, chapéus de palha e enfeites de mesa por 149
[customer] que preço bom! e tem como chegar até quarta? a festa é na sexta
[agent] Sim, comprando hoje chega quarta tranquilo. E ainda posso incluir umas plaquinhas divertidas de brinde pra fotos!
[customer] nossa que maximo!! vou comprar sim, as crianças vao adorar
[agent] Que alegria! Te mando o link. Tenho certeza que a festa vai ser um sucesso. Depois manda fotos pra gente!",compra,,,8,True
syn_100574,"[customer] salve, to querendo comprar suplemento pra academia, vcs tem whey protein bom?
[agent] Salve! Sim, temos várias marcas de whey. Você já usa alguma marca específica ou quer uma indicação?
[customer] nunca usei, to começando na academia agora, qual vc recomenda pra iniciante?
[agent] Pra começar, recomendo o Whey da Growth, sabor chocolate. É nacional, boa qualidade e preço justo: 89 o pote de 1kg
[customer] ta na faixa! e esse pote dura quanto tempo mais ou menos?
[agent] Usando 30g por dia (uma dose), dura uns 33 dias. E ainda mando uma coqueteleira de brinde pra você preparar
[customer] fechou! vou começar minha jornada fitness hehe, como compro?
[agent] Boa! Te mando o link agora. E qualquer dúvida sobre como usar, temos um grupo no whats com dicas de treino e nutrição",compra,,,8,True
syn_100575,"[customer] oi, quero comprar um celular mas to perdida aqui no site, tem muita opção
[agent] Oi! Tudo bem? Posso te ajudar a escolher sim! Qual sua faixa de preço e o que vc mais usa no celular?
[customer] ah sei la, uns 800 reais no max, uso mais pra foto e whatsapp mesmo
[agent] Perfeito! Tenho uma sugestão ótima: o Xiaomi Redmi Note 12 tá por R$ 749 e tem câmera muito boa. Quer que eu mande o link?
[customer] manda sim! e tem como parcelar?
[agent] Claro! Pode parcelar em até 10x sem juros no cartão. Já te mando o link via WhatsApp, ok?",compra,,,6,True
syn_100576,"[customer] preciso comprar uma tv smart urgente, a minha queimou ontem :(
[agent] Nossa, que chato! Vamos resolver isso rapidinho. Qual tamanho vc tá pensando e tem alguma marca de preferência?
[customer] queria uma de 50 polegadas, marca tanto faz desde que seja boa
[agent] Beleza! Temos uma Samsung 50"" Crystal 4K por R$ 1.899 que é bem avaliada. Tem entrega expressa para amanhã se vc morar na capital
[customer] perfeito! eu moro em sp mesmo. como faço pra comprar?
[agent] Ótimo! Vou te passar o link direto para finalizar. Quer que eu já agende a entrega para amanhã de manhã?
[customer] quero sim, muito obrigada!",compra,,,7,True
syn_100577,"[customer] oi, to querendo comprar um ar condicionado mas não entendo nada disso, pode me ajudar?
[agent] Claro! Vou te ajudar sim. Qual o tamanho do ambiente que vc quer climatizar?
[customer] é um quarto de mais ou menos 12m²
[agent] Para 12m² um de 9000 BTUs é ideal. Temos um Consul por R$ 1.299 ou um Midea por R$ 1.099, os dois são bem econômicos
[customer] qual vc recomenda? quero que dure bastante tempo
[agent] O Consul tem garantia estendida e é mais resistente. Vale os 200 reais a mais na minha opinião
[customer] então vou de consul mesmo, como finalizo a compra?",compra,,,7,True
syn_100578,"[customer] quero comprar um presente pro meu namorado, alguma dica?
[agent] Que legal! Qual o orçamento e ele gosta de que tipo de coisa? Eletrônicos, roupas, games?
[customer] ele é viciado em games, tenho uns 300 reais
[agent] Perfeito! Com 300 reais dá pra pegar um headset gamer muito bom ou um mouse + mousepad gamer. O que acha melhor?
[customer] acho que headset seria mais útil, ele reclama que o dele tá ruim
[agent] Então vai de headset! O HyperX Cloud Stinger tá em promoção por R$ 289 e é excelente. Quer que eu reserve para vc?
[customer] quero sim! e vcs fazem embrulho de presente?
[agent] Fazemos sim! É só selecionar a opção na hora de finalizar a compra. Vou te mandar o link agora",compra,,,8,True
syn_100579,"[customer] oi, to precisando comprar um fogao novo, o meu ta uma porcaria
[agent] Oi! Que situação, né? Vamos achar um bom para vc! Quantas bocas vc precisa e tem preferência por alguma marca?
[customer] 4 bocas ta bom, marca não importa muito desde que seja confiável
[agent] Beleza! O Brastemp 4 bocas com forno grande tá por R$ 899 ou o Consul por R$ 749. Os dois são ótimos
[customer] qual a diferença entre eles?
[agent] O Brastemp tem acendimento automático e o forno é um pouco maior. O Consul é mais básico mas também muito bom
[customer] vou de brastemp então, preciso que entregue rápido pq to sem fogão em casa
[agent] Sem problemas! Temos entrega expressa em 24h. Vou finalizar para vc e agendar a entrega, ok?",compra,,,8,True
syn_100580,"[customer] queria comprar um ventilador pra sala, vcs tem algum silencioso?
[agent] Temos sim! Os ventiladores de teto são bem silenciosos, ou vc prefere de mesa/coluna?
[customer] prefiro de teto mesmo, a sala é grande
[agent] Para sala grande recomendo o Spirit 3 pás por R$ 219 ou o Latina 4 pás por R$ 189. Os dois são super silenciosos
[customer] e a instalação? eu não manjo nada disso
[agent] A gente faz a instalação sim! Custa R$ 80 a mais e o técnico vai aí em casa. Quer que eu já inclua?
[customer] pode incluir sim, melhor não arriscar ne kkk
[agent] Com certeza! Segurança em primeiro lugar. Qual dos dois ventiladores vc escolhe?
[customer] vou no spirit de 3 pás mesmo",compra,,,9,True
syn_100581,"[customer] oii, quero comprar uma maquina de lavar mas to em duvida no tamanho
[agent] Oi! Quantas pessoas moram na sua casa? Isso ajuda a definir o tamanho ideal
[customer] somos 3 pessoas, mas lavo roupa quase todo dia
[agent] Então uma de 11kg seria perfeita! Temos a Electrolux por R$ 1.599 ou a Brastemp por R$ 1.499, as duas são ótimas
[customer] qual gasta menos água e energia?
[agent] A Electrolux é mais econômica e tem selo A no Procel. Vale os 100 reais a mais pelo que vc vai economizar
[customer] faz sentido... e o frete é gratis?
[agent] Para máquina de lavar o frete é grátis sim! Quer que eu finalize a compra da Electrolux para vc?
[customer] quero sim, obrigada!",compra,,,9,True
syn_100582,"[customer] preciso comprar um micro-ondas, o meu parou de funcionar hoje de manhã
[agent] Que situação chata! Vamos resolver rapidinho. Vc usa muito o micro-ondas? Precisa de um com grill?
[customer] uso bastante sim, mas sem grill ta bom
[agent] Beleza! Temos o Panasonic 25L por R$ 399 ou o Electrolux 20L por R$ 329. Os dois são bem práticos
[customer] qual tem mais funções?
[agent] O Panasonic tem mais opções de preparo e descongelamento automático. É uma boa diferença
[customer] então vou no panasonic, vcs entregam hoje?
[agent] Temos entrega expressa até 18h se vc fizer o pedido agora. Quer que eu finalize?
[customer] quero sim, preciso muito dele funcionando",compra,,,9,True
syn_100583,"[customer] oi, to querendo comprar um liquidificador potente, vcs tem?
[agent] Temos sim! Qual o uso principal? Sucos, vitaminas ou coisas mais pesadas como farinhas?
[customer] quero fazer vitamina com frutas congeladas, o meu atual não da conta
[agent] Para frutas congeladas precisa de potência mesmo! O Mondial 1200W por R$ 199 ou o Philips Walita 1400W por R$ 279
[customer] qual quebra menos?
[agent] O Philips é mais resistente e tem garantia maior. Para uso pesado como o seu, recomendo ele
[customer] ok, vou no philips então. tem como pagar no pix?
[agent] Tem sim! No pix ainda tem 5% de desconto, fica por R$ 265. Quer que eu gere o QR code?
[customer] perfeito! pode gerar sim",compra,,,9,True
